speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'Ross',7,b'Nope.',neutral,neutral,b,sd,nn,"fo_o_fw_""_by_bc",nn,nn,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Rachel',8,"b""No, it's been three nights in a row.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',9,"b""Yeah, she finally stopped crying yesterday, but then she found one of Richard's cigar butts out on the terrace, so.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',10,"b'Oh, okay that explains it.'",neutral,neutral,aa,ba,ba,ba,b,ba,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Phoebe',11,"b'I got a call at two in the morning, but all I could hear was, like, this high squeaky sound, so I thought okay its like a mouse or a opossum.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',12,b'But then I realized where would a mouse or a opossum get the money to make the phone call.',joy,positive,sd,qh,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Chandler',0,"b'So uh, man, are you gonna go to the play with me tonight?'",neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',1,"b'Y\xc2\x92know what, I don\xc2\x92t know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.'",disgust,negative,sd,sd,sd,sd,^h,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Chandler',2,"b'Yeah, I know but'",neutral,neutral,sd,aa,sd,sd,aa,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ross',3,"b'Oh no-no-no, I\xc2\x92m there.'",neutral,neutral,aa,nn,aa,"fo_o_fw_""_by_bc",nn,xx,AllNotMatch,NotConMatch,NotMatch
b'Monica',4,b'Hey!',surprise,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Joey',5,b'Hey Mon! Want some pancakes?',joy,positive,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Monica',6,b'You made pancakes?',surprise,positive,qy^d,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Joey',7,b'Yep! Grab a plate.',joy,positive,fp,ad,ad,sv,ba,ad,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Joey',8,"b'No-no, stay right there.  Gettin\xc2\x92 closer.'",neutral,neutral,sd,sd,ad,sv,nn,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Chandler',9,"b'Okay, okay, but don\xc2\x92t worry, because we also have cereals, muffins, waffles,'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',10,"b'Listen also we\xc2\x92re uh, we\xc2\x92re watching the game here Saturday night, if people want to come over.'",neutral,neutral,sd,sd,sd,sd,ad,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ross',11,b'Oh yeah!',joy,positive,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Chandler',0,"b'Yes, if the foxhole was lined with sandwiches.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',1,"b'Yeah, hero sandwiches.'",neutral,neutral,aa,sv,sd,sd,ba,sd,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Phoebe',2,"b""Well you all know that I'm a pacifist so I'm not interested in war in any way.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',3,"b'When the revolution comes, I will have to destroy you all.'",neutral,neutral,sv,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Phoebe',4,b'Not you Joey.',neutral,neutral,fc,sd,sd,qy^d,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Chandler',0,b'Oh my good God.',surprise,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Monica',1,"b'Hey! Continuing the countdown of your favorite meals. Tonight, No. 3, macaroni and cheese with cut up hot dogs.'",neutral,neutral,sd,ad,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Chandler',2,"b'Look, you have done enough! Okay? You have to stop this now.'",anger,negative,sv,qy,ad,sv,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Monica',3,"b'I will! But not tonight. For dinner music, I thought we could listen to that tape you made me.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',4,"b'Oh, the mixed tape.'",neutral,neutral,b,sd,^q,sd,b,xx,AllNotMatch,NotConMatch,NotMatch
b'Monica',5,b'The Way You Look Tonight',joy,positive,sd,sd,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Monica',6,b'You are just the sweetest.',joy,positive,sv,sv,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Monica',0,b'Hey!',joy,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Phoebe',1,b'Hey!',joy,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Monica',2,"b'Hey, guess what I\xc2\x92m doing tonight.'",neutral,neutral,sd,sd,sd,fc,ad,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Phoebe',3,b'What?',neutral,neutral,br,br,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Monica',4,b'I\xc2\x92m checking out the restaurant with Pete.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',5,"b'Ohh, Monica, I am so excited for you.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',0,"b'So honey this uh, this threesome thing umm, I mean how-how are you gonna start to find'",neutral,neutral,sv,sd,ad,sd,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Carol',1,"b'Ooh, actually I\xc2\x92ve been making a list of all the women I know who might be into doing this!'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',2,"b'Oh.  Wow!  Huh.  Boy!  Well, someone\xc2\x92s been doing their homework.'",surprise,positive,sv,qy,ba,"fo_o_fw_""_by_bc",sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Carol',3,"b'Yeah. Ooh, and I know Gail Rosten is in there twice, but she is so'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',4,"b'Oh, I know.  Y\xc2\x92know, just-just talking about it is getting me kinda'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Carol',5,"b'Oh, me too.'",neutral,neutral,b,sd,sd,aa,fc,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',0,"b'and then, we could\xc2\x92ve gone from the ceremony to the reception with you in the sidecar!'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',1,"b'Ross, it just wouldn\xc2\x92t have been feasible.'",neutral,neutral,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',2,b'But having a dove place the ring on your finger would\xc2\x92ve been no problem?',anger,negative,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Rachel',3,b'It was really fun being married to you tonight.',joy,positive,fc,sd,na,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',4,"b'Yeah! And! And, it was the easiest 400 bucks I\xc2\x92ve ever made.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',5,"b'Okay Ross, can I uh, can I ask you something?'",sadness,negative,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',6,b'Yeah.',neutral,neutral,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'Rachel',7,"b'That proposal, at the planetarium'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',8,"b'I know, I know it was stupid.'",sadness,negative,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Rachel',9,b'Are you kidding?!',surprise,positive,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Rachel',10,"b'With the, with the lilies, and-and the song, and the stars!'",joy,positive,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Rachel',11,b'It was\xc2\x85really wonderful!',joy,positive,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',12,b'Did you just make that up?',surprise,positive,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',13,"b'No, actually I thought about it when, when we were going out.'",neutral,neutral,sd,sd,sd,na,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',14,"b'It\xc2\x92s how I imagined I uh, I would ask you to marry me.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',15,"b'Well, that would\xc2\x92ve been very hard to say no too.'",neutral,neutral,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ross',16,"b'It\xc2\x92s a good thing I didn\xc2\x92t do it, because it sounds like it would\xc2\x92ve been a very expensive wedding.  Okay, good night'",neutral,neutral,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',17,b'Goodnight',neutral,neutral,ba,"fo_o_fw_""_by_bc",ba,sd,aa,ba,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',18,b'Even if the sidecar had a windscreen so your hair wouldn\xc2\x92t get messed up?',neutral,neutral,qy,qy,sd,sd,qy,sd,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Rachel',19,b'I will think about it.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',20,b'That\xc2\x92s all I\xc2\x92m askin\xc2\x92',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',0,"b'You guys! It was bananas, cream, and beef! I-I just cannot believe that you ate that so that I wouldn\xc2\x92t feel bad!'",surprise,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',1,"b'Well actually, I-I didn\xc2\x92t eat mine. It\xc2\x92s still in the bathroom.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',2,"b'No it isn\xc2\x92t, I ate that.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mrs. Geller',3,b'Well we left ours in Monica\xc2\x92s bedroom.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',4,"b'Nope, got it and I got yours  too.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',0,b'And that\xc2\x92s I\xc2\x92m so glad\xc2\x85 there\xc2\x92s no problem.',joy,positive,sd,sd,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Joanna',1,"b'That\xc2\x92s fine, actually I\xc2\x92m on the hiring committee, so there\xc2\x92ll be at least one friendly face.'",neutral,neutral,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Rachel',2,b'Ohh! That\xc2\x92s great!',joy,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Joanna',3,"b'You know, Junior Miss is where I started. Oh, I had to sleep with the'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',4,b'Really?!',surprise,positive,bh,qy,bh,qy,bh,bh,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joanna',5,b'No-ho-ho!',joy,positive,nn,nn,nn,nn,nn,nn,AllMatch,NotConMatch,NotMatch
b'Joanna',6,b'Yeah.',neutral,neutral,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Joanna',7,"b'I mean, no-no-no-no-no, don\xc2\x92t you worry, I\xc2\x92m sure with your qualifications you won\xc2\x92t need to sleep with some guy to get that job.'",neutral,neutral,sv,ar,sv,sd,aa,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Joanna',8,"b'Although, I might need some convincing.'",neutral,neutral,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',9,"b'Well, I, umm'",fear,negative,%,sd,%,aa,b,%,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Joanna',10,"b'Kidding! God, I feel wild today!'",joy,positive,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Phoebe',0,b'Oh my God! Chandler just left though!',surprise,negative,sd,sd,^q,sd,fc,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Rachel',1,"b'Yeah but, maybe it\xc2\x92s not what we think. Maybe it\xc2\x92s tell Monica I\xc2\x92m sorry I\xc2\x85drank the last of the milk.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',2,"b'Or maybe he-he was writing to tell her that-that he\xc2\x92s changed his name, y\xc2\x92know? Tell Monica I\xc2\x92m sorry.'",neutral,neutral,qy,qy,sd,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',3,b'I think it means he freaked out and left!',surprise,negative,sv,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Phoebe',4,b'Don\xc2\x92t be so negative! Good God! Isn\xc2\x92t it possible that Sorry is sitting in there  right now?!',anger,negative,qy,qy,sv,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Rachel',5,"b'Okay. Phoebe, I-I think Ross is right. What are we gonna do?'",sadness,negative,qy,qy,^q,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',6,"b'Look\xc2\x97Okay, I\xc2\x92m just gonna\xc2\x97I\xc2\x92m gonna have to go find him and bring him back!'",neutral,neutral,sd,sd,sv,^q,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ross',7,b'Okay?',neutral,neutral,br,qy,^q,qy,b,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',8,"b'You-you make sure Monica does not find out, okay?'",neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',11,"b'I will, I will find him.'",neutral,neutral,sd,sd,na,na,sd,na,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Rachel',0,b'Hey!',joy,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'All',1,b'Hi! Hey!',joy,positive,fp,fp,fc,fp,ba,fp,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Rachel',2,b'Do you guys know any cute guys?',neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Chandler',3,"b'Well, of course I do! My good friend Joey over here.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',4,"b'Oh, I\xc2\x92m sorry. Thank you Chandler.'",joy,positive,fc,fa,fp,ft,bk,xx,AllNotMatch,NotConMatch,NotMatch
b'Rachel',5,"b'Anyway, there\xc2\x92s this big charity ball this weekend and Ralph Lauren bought a table, so I kinda have to go'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',6,b'What\xc2\x92s the charity?',neutral,neutral,qy,sd,sd,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Rachel',7,"b'I don\xc2\x92t know, something either trees or disease\xc2\x97Ralph mumbles a lot.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',8,b'Does Ralph mumble when you\xc2\x92re not paying attention?',neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Rachel',9,b'Yeah! It\xc2\x92s weird. But the thing is need to find a date.',surprise,positive,sv,sv,sv,^h,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Phoebe',10,"b'Well, what kind of guy are you looking for?'",neutral,neutral,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Rachel',0,b'Hey!',joy,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Ross',1,b'What are you guys doing later?',neutral,neutral,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Phoebe',2,"b'Oh, Rachel and I have appointments to get our hair cut.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',3,b'We do?',surprise,negative,qy^d,qy,bk,qy,br,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Phoebe',4,b'I want to see what he wants first.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',5,b'I just found out that Elizabeth\xc2\x92s dad wants to meet me.',sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',6,"b'Wait a minute, hold the phone! You\xc2\x92re not Elizabeth\xc2\x92s dad?!'",surprise,positive,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',7,"b'Come on guys, I-I really want this guy to like me.'",fear,negative,fc,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',8,b'It-it would really help me out if you guys were here to make me look good.',sadness,negative,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'All',9,b'Of course we\xc2\x92ll help! Yeah! We\xc2\x92ll be here!',joy,positive,sv,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',10,b'Thanks!',joy,positive,fc,fc,ft,fc,fc,fc,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Monica',11,b'We know how tough those parent/teacher conferences can be.',neutral,neutral,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',0,"b'Oh, hi! How are you doing?'",joy,positive,qw,qy,fc,qh,qw,xx,AllNotMatch,NotConMatch,NotMatch
b'Tag',1,"b""I'm okay. I gotta go down to the police station and look at mug shots.""",sadness,negative,sd,sd,sd,^h,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Tag',2,"b'Thanks for having me over, you guys.'",neutral,neutral,fc,fc,ad,^q,fc,fc,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Ross',3,b'Tag?',neutral,neutral,br,qy,fc,qy,fc,fc,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ross',4,"b""Y-You're going?""",joy,positive,qy,qy,qy,qy,fc,qy,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ross',5,"b""Uh we didn't, uh we didn't get the chance to talk.""",neutral,neutral,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',6,"b""Uh, so, where did you say you're from again?""",neutral,neutral,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Tag',7,b'Colorado.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',8,"b'Ah, what good are you.'",neutral,neutral,qw,sv,qw,qw,b,qw,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',9,"b'Look, um, I think we should talk about what happened on the terrace.'",neutral,neutral,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Tag',10,b'Okay.',neutral,neutral,b,b,b,fc,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',11,"b'Ah, I-I never should have said what I said.'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',12,b'It\xc2\x97y\xc2\x92know what?',neutral,neutral,br,br,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Rachel',13,"b""It just doesn't matter how I feel.""",sadness,negative,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',14,"b'I mean we work together, so nothing could really ever happen between us, and what I would love is just to go to work on Monday, and-and never talk about this again, okay?'",sadness,negative,sd,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Tag',15,"b""Um, I'm not.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',16,"b'Oh, god, I knew it, that I freaked you out.'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Tag',17,"b""No, you didn't. The only thing that freaked me out was you saying that nothing could ever happen between us.""",sadness,negative,sv,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Rachel',18,b'Really?',surprise,positive,bh,bh,bh,bh,br,bh,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Tag',19,"b""Yeah, so, please don't fire me for doing this.""",sadness,negative,sd,sv,ad,^q,ad,ad,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ross',0,"b'Get him! GET HIM! Get him! Get- YESSS! Not laughing now, are ya pal!'",anger,negative,qy,^q,ad,^q,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Chandler',1,"b""See buddy, that's all you need, a bunch of toothless guys hitting each other with sticks.""",neutral,neutral,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ross',2,b'Pass it! Pass it!',joy,positive,bf,sd,ad,ad,aa,ad,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Chandler',3,"b""He's open!""",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'All',4,b'Shoot! Shoot! Shoot!',joy,positive,ba,ad,ad,b^m,br,ad,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Chandler',5,"b""Hey, look, we're on that TV thing!""",surprise,positive,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',0,b'I am so psyched I kept this chair for myself!',joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',1,"b'Yeah, me too.'",neutral,neutral,aa,sd,sd,b,b,b,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Rachel',2,"b'Yeah? Wow! Y\xc2\x92know, that this thing has speakers in the headrest!'",surprise,positive,sd,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Joey',3,b'No. Really?',surprise,negative,bh,qy,qy,qy^d,nn,xx,AllNotMatch,NotConMatch,NotMatch
b'Rachel',4,b'Yeah! You can hook it up to your TV',joy,positive,sd,ad,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Joey',5,b'My chair heals itself.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',0,"b'Tiger!  Dragon! Iceberg!!  Joseph, did you even study at all last night?'",anger,negative,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Joey',1,"b'Yes! Yes, I did.'",sadness,negative,aa,sd,na,ny,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',2,b'Then do Iceberg!',anger,negative,qy^d,ad,ad,qy^d,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',3,b'G-sharp.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',4,b'G',neutral,neutral,sd,qy^d,x,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Joey',5,"b""What?! I didn't touch a guitar!""",surprise,negative,sd,sd,sd,qy^d,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',6,"b""No, but you're questioning my method!""",anger,negative,sv,sd,sd,sd,na,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Joey',7,"b""No, I'm not questioning it, I'm saying it's stupid!  What?!""",anger,negative,sd,qy,sd,sd,qy,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Monica',8,b'Thank you.',neutral,neutral,fc,fc,ft,ft,aa,ft,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Phoebe',9,"b""Y'know none of my other student thought I was stupid.""",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',10,"b'Your other student, was you!'",anger,negative,qy^d,sd,qy,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',11,"b""Yeah, well, y'know maybe you just need to try a little harder!""",anger,negative,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Joey',12,"b'Look, maybe I need to try a real teacher!'",anger,negative,ad,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Joey',13,b'Right here!',anger,negative,sd,qy,aa,qy,sd,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Joey',14,b'Here!',anger,negative,br,br,ad,br,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',15,"b""Andy Cooper, he teaches guitar and look ooh, there's a nice picture of him with a little kid and""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',16,"b""Fine! You go learn from your qualified instructor! But don't come crying to me when everyone's sick and tired of hearing you play""",anger,negative,sv,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Rachel',17,"b'""Baddest man in the whole damn town.""'",neutral,neutral,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Phoebe',18,"b'Oh, fine! Take his side!'",anger,negative,fc,ba,ba,aa,fc,xx,AllNotMatch,NotConMatch,NotMatch
b'Ross',0,"b'And shame on you! You should know better, Joey needs to work.  Now come on!'",anger,negative,ad,fc,ad,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Joey',1,b'Hey!',anger,negative,ba,ba,fc,fc,fc,fc,AllNotMatch,ConMatch,NotMatch
b'Ross',2,b'No! Ah-ah-ah-ah-ah! You can have this back when the five pages are done!  Ahh!',anger,negative,sd,sd,fc,fc,sd,fc,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Rachel',0,b'Hi!',joy,positive,fp,fp,fp,fp,fc,fp,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ross',1,b'Hi.',neutral,neutral,fp,fp,fp,fp,ba,fp,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Rachel',2,"b'Hi.  Umm, I think there\xc2\x92s something that we really need to talk about.'",joy,positive,sv,sv,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
